timestamp,liquidity_usd,price_usd
1781211600,0.6226,0.0004173075
1781215200,0.7041,0.0004183976
1781218800,1.0854,0.0004061983
1781222400,1.5827,0.0004297292
1781226000,0.0187,0.0004348124
1781229600,0.3920,0.0004234376
1781233200,0.0963,0.0004179129
1781236800,0.0408,0.0004199079
1781240400,1.4462,0.0004692121
1781244000,0.2547,0.0004552449
1781247600,0.0317,0.0004486754
1781251200,0.8978,0.0004248724
1781254800,0.3209,0.0004367660
1781258400,0.1368,0.0004458456
1781262000,0.0554,0.0004368607
1781265600,0.1775,0.0004272239
1781269200,0.4233,0.0004102002
1781272800,0.5727,0.0004174572
1781276400,0.0314,0.0004200381
1781280000,1.1361,0.0004199763
1781283600,0.1822,0.0004243623
1781287200,0.2875,0.0004089848
1781290800,1.0511,0.0003734030
1781294400,0.0828,0.0003724837
1781298000,0.1818,0.0003750904
1781301600,0.0494,0.0003681069
1781305200,0.0927,0.0003728799
1781308800,0.1480,0.0003721731
1781312400,0.6776,0.0003630083
1781316000,0.7201,0.0003771708
1781319600,0.0844,0.0003800063
1781323200,5.6844,0.0005124816
1781326800,1.4086,0.0004822946
1781330400,0.7532,0.0004799666
1781334000,0.2836,0.0004863600
1781337600,0.0340,0.0004926640
1781341200,0.2282,0.0004849977
1781344800,0.0679,0.0004828318
1781348400,1.0338,0.0004610512
1781352000,0.4270,0.0004416098
1781355600,0.8460,0.0004732604
1781359200,0.0231,0.0004795973
1781362800,0.2082,0.0004898959
1781366400,0.5090,0.0004882383
1781370000,0.5649,0.0004770701
1781373600,0.8327,0.0004479212
1781377200,0.7899,0.0004280311
1781380800,0.4581,0.0004373866
1781384400,0.2495,0.0004351668
1781388000,0.1245,0.0004301636
1781391600,0.1509,0.0004323919
1781395200,0.0301,0.0004266794
1781398800,0.0580,0.0004275370
1781402400,0.1284,0.0004336454
1781406000,0.3264,0.0004327699
1781409600,0.0310,0.0004293603
1781413200,0.1827,0.0004346501
1781416800,0.0681,0.0004315685
1781420400,0.0988,0.0004401140
1781424000,0.1346,0.0004467916
1781427600,0.0241,0.0004480953
1781431200,0.4577,0.0004601403
1781434800,0.0758,0.0004690064
1781438400,0.0174,0.0004643155
1781442000,0.2727,0.0004568939
1781445600,0.0635,0.0004522635
1781449200,0.0647,0.0004542405
1781452800,0.0601,0.0004559195
1781456400,0.3529,0.0004469841
1781460000,0.8292,0.0004204679
1781463600,0.5205,0.0004310865
1781467200,0.3965,0.0004534520
1781470800,0.9508,0.0004489489
1781474400,0.1294,0.0004475295
1781478000,0.2678,0.0004654063
1781481600,0.1053,0.0004565700
1781485200,0.5712,0.0004376601
1781488800,0.0625,0.0004405435
1781492400,0.6206,0.0004423777
1781496000,0.1415,0.0004496085
1781499600,0.6697,0.0004526941
1781503200,0.3527,0.0004641061
1781506800,0.0207,0.0004659563
1781510400,0.0712,0.0004680261
1781514000,0.4446,0.0004777124
1781517600,3.4981,0.0005664225
1781521200,0.5146,0.0005539772
1781524800,3.0683,0.0005507942
1781528400,0.5779,0.0005419132
