timestamp,liquidity_usd,price_usd
1780390800,0.0360,0.0000041415
1780394400,0.0259,0.0000041108
1780398000,0.0346,0.0000041364
1780401600,0.0194,0.0000041279
1780405200,0.0435,0.0000041550
1780408800,0.0449,0.0000040354
1780412400,0.0306,0.0000040861
1780416000,0.0193,0.0000040897
1780419600,0.0100,0.0000040853
1780423200,0.0100,0.0000040658
1780426800,0.0124,0.0000040986
1780430400,0.0100,0.0000041086
1780434000,0.0100,0.0000040719
1780437600,0.0112,0.0000041049
1780441200,0.0272,0.0000040597
1780444800,0.0725,0.0000039389
1780448400,0.1045,0.0000038119
1780452000,0.2677,0.0000037142
1780455600,0.3014,0.0000037318
1780459200,0.1316,0.0000037727
1780462800,0.0465,0.0000037313
1780466400,0.0138,0.0000037492
1780470000,0.0181,0.0000037594
1780473600,0.0100,0.0000037676
1780477200,0.0135,0.0000037760
1780480800,0.0318,0.0000038102
1780484400,0.0287,0.0000038465
1780488000,0.0124,0.0000038293
1780491600,0.0232,0.0000037631
1780495200,0.0193,0.0000037766
1780498800,0.0100,0.0000037582
1780502400,0.0369,0.0000037074
1780506000,0.0100,0.0000036931
1780509600,0.0100,0.0000036656
1780513200,0.0100,0.0000036888
1780516800,0.0100,0.0000036922
1780520400,0.0208,0.0000036216
1780524000,0.0166,0.0000035879
1780527600,0.0585,0.0000034908
1780531200,0.1688,0.0000031976
1780534800,0.1647,0.0000033465
1780538400,0.0927,0.0000031598
1780542000,0.0296,0.0000031871
1780545600,0.0364,0.0000031540
1780549200,0.0177,0.0000031272
1780552800,0.0628,0.0000032220
1780556400,0.0361,0.0000031620
1780560000,0.0100,0.0000031259
1780563600,0.0252,0.0000032223
1780567200,0.0591,0.0000032720
1780570800,0.0167,0.0000032608
1780574400,0.0100,0.0000032616
1780578000,0.0100,0.0000032200
1780581600,0.0100,0.0000032359
1780585200,0.0252,0.0000032662
1780588800,0.0150,0.0000032256
1780592400,0.0329,0.0000031687
1780596000,0.0100,0.0000031533
1780599600,0.0100,0.0000031599
1780606800,0.0152,0.0000031524
1780610400,0.0100,0.0000031235
1780614000,0.0171,0.0000030927
1780617600,0.0270,0.0000030695
1780621200,0.0239,0.0000030858
1780624800,0.9271,0.0000034313
1780628400,0.0932,0.0000035433
1780632000,0.6230,0.0000041410
1780635600,1.2340,0.0000037919
1780639200,0.0689,0.0000037882
1780642800,0.0500,0.0000038241
1780646400,0.0748,0.0000036667
1780650000,0.5090,0.0000034677
1780653600,0.0291,0.0000034124
1780657200,0.0780,0.0000034465
1780660800,0.0125,0.0000033930
1780664400,0.0100,0.0000034239
1780668000,0.0100,0.0000034244
1780671600,0.1903,0.0000032165
1780675200,0.0694,0.0000032421
1780678800,0.0108,0.0000032381
1780682400,0.0100,0.0000032259
1780686000,0.0100,0.0000032245
1780689600,0.0100,0.0000032518
1780693200,0.0100,0.0000032484
1780696800,0.0278,0.0000032694
1780700400,0.0305,0.0000033255
1780704000,0.0284,0.0000032765
1780707600,0.0739,0.0000033094
1780711200,0.0119,0.0000033298
1780714800,0.0158,0.0000033280
1780718400,0.0285,0.0000033224
1780722000,0.0100,0.0000033269
1780725600,0.0100,0.0000033116
1780729200,0.0100,0.0000033105
1780732800,0.0100,0.0000033232
1780736400,0.0100,0.0000033068
1780740000,0.0144,0.0000032973
1780743600,0.0384,0.0000032379
1780747200,0.0204,0.0000032842
1780750800,0.0224,0.0000033511
1780754400,0.0206,0.0000033216
1780758000,0.0100,0.0000033284
1780761600,1.2548,0.0000036843
1780765200,0.0599,0.0000036885
1780768800,0.0213,0.0000036447
1780772400,0.0429,0.0000035619
1780776000,0.0144,0.0000035140
1780779600,0.0100,0.0000034927
1780783200,0.0373,0.0000035678
1780786800,0.0443,0.0000034677
1780790400,0.0508,0.0000035190
1780794000,0.0146,0.0000034717
1780797600,0.0206,0.0000034669
1780801200,0.0105,0.0000035074
1780804800,0.0400,0.0000035033
1780808400,0.0100,0.0000035010
1780812000,0.0100,0.0000035290
1780815600,0.0472,0.0000035323
1780819200,0.0318,0.0000035746
1780822800,0.0405,0.0000035438
1780826400,0.0125,0.0000035303
1780830000,0.0292,0.0000035703
1780833600,0.0264,0.0000035606
1780837200,0.2326,0.0000036105
1780840800,0.1155,0.0000037305
1780844400,0.0168,0.0000037201
1780848000,0.0200,0.0000037278
1780851600,0.0369,0.0000037288
1780855200,0.0100,0.0000037226
1780858800,0.0100,0.0000037201
1780862400,0.0100,0.0000037286
1780866000,0.0100,0.0000037265
1780869600,0.0100,0.0000037194
1780873200,0.0100,0.0000037253
1780876800,0.0277,0.0000037862
1780880400,0.1371,0.0000038882
1780884000,0.1643,0.0000040194
1780887600,0.0635,0.0000039855
1780891200,0.0636,0.0000040686
1780894800,0.1425,0.0000039748
1780898400,0.0296,0.0000039659
1780902000,0.0194,0.0000039939
1780905600,0.0180,0.0000039949
1780909200,0.0172,0.0000039876
1780912800,0.0100,0.0000039762
1780916400,0.0233,0.0000039282
1780920000,0.0399,0.0000039491
1780923600,0.9826,0.0000042125
1780927200,0.1190,0.0000043048
1780930800,0.1040,0.0000042566
1780934400,0.0343,0.0000042840
1780938000,0.0992,0.0000043535
1780941600,0.0201,0.0000043067
1780945200,0.0100,0.0000043253
1780948800,0.0119,0.0000043449
1780952400,0.1914,0.0000045964
1780956000,0.1009,0.0000045133
1780959600,0.1022,0.0000045506
1780963200,0.3527,0.0000044547
1780966800,0.0793,0.0000044659
1780970400,0.0666,0.0000044933
1780974000,0.1541,0.0000043482
1780977600,0.0359,0.0000043433
1780981200,0.0353,0.0000043174
1780984800,0.0942,0.0000042042
1780988400,0.6896,0.0000039525
1780992000,0.1237,0.0000038494
1780995600,0.0600,0.0000038961
1780999200,0.1600,0.0000039759
1781002800,0.0506,0.0000039128
1781006400,0.0336,0.0000039249
1781010000,0.1081,0.0000039658
1781013600,0.2772,0.0000040773
1781017200,0.2305,0.0000041159
1781020800,0.0132,0.0000041464
1781024400,0.0100,0.0000041039
1781028000,0.0100,0.0000041523
1781031600,0.0100,0.0000041331
1781035200,0.0143,0.0000040984
1781038800,0.0100,0.0000040798
1781042400,0.0850,0.0000041471
1781046000,0.0269,0.0000041567
1781049600,0.0342,0.0000041175
1781053200,0.0449,0.0000040115
1781056800,0.0414,0.0000039875
1781060400,0.0221,0.0000040333
1781064000,0.0419,0.0000040675
1781067600,0.0158,0.0000040265
1781071200,0.0339,0.0000040303
1781074800,0.0323,0.0000040779
1781078400,0.0405,0.0000040983
1781082000,0.0214,0.0000040635
1781085600,0.0338,0.0000040601
1781089200,0.0512,0.0000040502
1781092800,0.0507,0.0000040489
1781096400,0.0142,0.0000040546
1781100000,0.0350,0.0000040377
1781103600,0.0118,0.0000040616
1781107200,0.0149,0.0000040717
1781110800,0.0100,0.0000040801
1781114400,0.0339,0.0000041027
1781118000,0.0138,0.0000040945
1781121600,0.0100,0.0000040681
1781125200,0.0100,0.0000040884
1781128800,0.0501,0.0000040756
1781132400,0.0249,0.0000040862
1781136000,0.0473,0.0000041103
1781139600,0.0410,0.0000040533
1781143200,0.0426,0.0000040773
1781146800,0.0503,0.0000040462
1781150400,0.0391,0.0000039852
1781154000,0.0615,0.0000038986
1781157600,0.0274,0.0000038816
1781161200,0.0288,0.0000038805
1781164800,0.0491,0.0000039247
1781168400,0.0504,0.0000039450
1781172000,0.0246,0.0000039083
1781175600,0.0362,0.0000038971
1781179200,0.0551,0.0000039631
1781182800,0.0757,0.0000040013
1781186400,0.0413,0.0000039384
1781190000,0.0599,0.0000040118
1781193600,0.0102,0.0000040219
1781197200,0.0207,0.0000039995
1781200800,0.0100,0.0000039985
1781204400,0.0100,0.0000040191
1781208000,0.0100,0.0000039741
1781211600,0.0100,0.0000040153
1781215200,0.0100,0.0000040016
1781218800,0.0100,0.0000040287
1781222400,0.0100,0.0000039989
1781226000,0.0329,0.0000039911
1781229600,0.0240,0.0000039998
1781233200,0.0617,0.0000040144
1781236800,0.0179,0.0000040048
1781240400,0.0100,0.0000039844
1781244000,0.0100,0.0000039919
1781247600,0.0100,0.0000039962
1781251200,0.0142,0.0000040004
1781254800,0.0100,0.0000039977
1781258400,0.0212,0.0000040092
1781262000,0.0127,0.0000039771
1781265600,0.0100,0.0000039858
1781269200,0.0183,0.0000039928
1781272800,0.0135,0.0000040100
1781276400,0.0116,0.0000040120
1781280000,0.0100,0.0000040163
1781283600,0.0100,0.0000040424
1781287200,0.0100,0.0000040180
1781290800,0.0100,0.0000040350
1781294400,0.0100,0.0000040320
1781298000,0.0100,0.0000040204
1781301600,0.0100,0.0000040263
1781305200,0.0100,0.0000040547
1781308800,0.0132,0.0000040342
1781312400,0.0113,0.0000040467
1781316000,0.0191,0.0000040211
1781319600,0.0134,0.0000040278
1781323200,0.0177,0.0000040271
1781326800,0.0211,0.0000040433
1781330400,0.0157,0.0000040508
1781334000,0.0133,0.0000040265
1781337600,0.0136,0.0000040466
1781341200,0.0100,0.0000040106
1781344800,0.0104,0.0000040202
1781348400,0.0100,0.0000040337
1781352000,0.0100,0.0000040384
1781355600,0.0100,0.0000040562
1781359200,0.0100,0.0000040262
1781362800,0.0100,0.0000039980
1781366400,0.0100,0.0000040252
1781370000,0.0100,0.0000039915
1781373600,0.0100,0.0000040155
1781377200,0.0100,0.0000040386
1781380800,0.0100,0.0000040207
1781384400,0.0100,0.0000040411
1781388000,0.0180,0.0000040095
1781391600,0.0100,0.0000040147
1781395200,0.0175,0.0000040107
1781398800,0.0128,0.0000039820
1781402400,0.0100,0.0000040037
1781406000,0.0315,0.0000040202
1781409600,0.0158,0.0000040239
1781413200,0.0168,0.0000040053
1781416800,0.0112,0.0000040240
1781420400,0.0218,0.0000040264
1781424000,0.0131,0.0000040138
1781427600,0.0197,0.0000040604
1781431200,0.0228,0.0000040655
1781434800,0.0100,0.0000040690
1781438400,0.0140,0.0000041058
1781442000,0.0177,0.0000041021
1781445600,0.0196,0.0000040773
1781449200,0.0120,0.0000040420
1781452800,0.0100,0.0000040790
1781456400,0.0198,0.0000040327
1781460000,0.0100,0.0000040585
1781467200,0.0100,0.0000040820
1781470800,0.0100,0.0000040883
1781474400,0.0106,0.0000040799
1781478000,0.0281,0.0000041274
1781481600,0.1222,0.0000041739
1781485200,0.1940,0.0000041689
1781488800,0.0237,0.0000041578
1781492400,0.0168,0.0000041753
1781496000,0.0188,0.0000041999
1781499600,0.0154,0.0000042197
